Start Date,36528,,,,,,,,,,,,,,,,,,,,
End Date,46231,,,,,,,,,,,,,,,,,,,,Equations
,,,,,,,,,,,,,,,,,,,,,"""=BDH(E$4,E$6:G$6,$B1,$B2,""Dir=V"",""CDR=5D"",""Days=A"",""Dts=H"",""UseDPDF=N"",""CshAdjNormal=Y"",""CshAdjAbnormal=Y"",""CapChg=Y"")"""
,SPY US Equity,,,EZU US Equity,,,EWJ US Equity,,,VIX Index,,,NKYVF Index,,,V2X Index,,,,,
,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,Last Price,Mid Price,Volume,,,
Dates,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,PX_LAST,PX_MID,PX_VOLUME,,,
36551,88.230599999999995,88.210999999999999,5158100,#N/A N/A,#N/A N/A,#N/A N/A,40.793799999999997,40.880699999999997,79825,23.03,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.43,#N/A N/A,#N/A N/A,,,
36552,87.878100000000003,88.025000000000006,10922700,#N/A N/A,#N/A N/A,#N/A N/A,40.459400000000002,41.5227,105100,23.54,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.06,#N/A N/A,#N/A N/A,,,
36553,85.136799999999994,85.273899999999998,11916200,#N/A N/A,#N/A N/A,#N/A N/A,40.125,41.181600000000003,77500,26.14,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.02,#N/A N/A,#N/A N/A,,,
36556,87.447299999999998,87.305400000000006,10768700,#N/A N/A,#N/A N/A,#N/A N/A,41.128100000000003,41.355499999999999,111500,24.95,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,31.97,#N/A N/A,#N/A N/A,,,
36557,88.308899999999994,88.367599999999996,8419900,#N/A N/A,#N/A N/A,#N/A N/A,41.128100000000003,41.021099999999997,180450,23.45,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.12,#N/A N/A,#N/A N/A,,,
36558,88.387200000000007,88.299099999999996,6205900,#N/A N/A,#N/A N/A,#N/A N/A,41.462499999999999,41.475900000000003,93650,23.12,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.5,#N/A N/A,#N/A N/A,,,
36559,89.718699999999998,89.679500000000004,7997500,#N/A N/A,#N/A N/A,#N/A N/A,42.131300000000003,42.004199999999997,179000,22.01,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.93,#N/A N/A,#N/A N/A,,,
36560,89.346699999999998,89.395600000000002,4925400,#N/A N/A,#N/A N/A,#N/A N/A,42.8,42.906999999999996,122575,21.54,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.63,#N/A N/A,#N/A N/A,,,
36563,89.209599999999995,89.278099999999995,5846800,#N/A N/A,#N/A N/A,#N/A N/A,42.131300000000003,42.4255,84850,22.79,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.94,#N/A N/A,#N/A N/A,,,
36564,90.423599999999993,90.433400000000006,4936500,#N/A N/A,#N/A N/A,#N/A N/A,41.462499999999999,41.455800000000004,95400,21.25,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,28.57,#N/A N/A,#N/A N/A,,,
36565,88.524299999999997,88.656499999999994,8511500,#N/A N/A,#N/A N/A,#N/A N/A,41.462499999999999,41.669800000000002,129150,22.9,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.51,#N/A N/A,#N/A N/A,,,
36566,88.700500000000005,88.759299999999996,6690600,#N/A N/A,#N/A N/A,#N/A N/A,41.462499999999999,41.656500000000001,77675,23.07,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.13,#N/A N/A,#N/A N/A,,,
36567,86.899100000000004,87.251499999999993,9849800,#N/A N/A,#N/A N/A,#N/A N/A,41.128100000000003,41.5762,112525,24.42,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,29.18,#N/A N/A,#N/A N/A,,,
36570,87.408199999999994,87.329899999999995,8528800,#N/A N/A,#N/A N/A,#N/A N/A,41.796900000000001,41.676499999999997,90725,24.38,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,32.92,#N/A N/A,#N/A N/A,,,
36571,88.406800000000004,88.064099999999996,11078300,#N/A N/A,#N/A N/A,#N/A N/A,40.459400000000002,40.760300000000001,118875,22.92,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,33.99,#N/A N/A,#N/A N/A,,,
36572,87.094899999999996,87.231999999999999,8845400,#N/A N/A,#N/A N/A,#N/A N/A,40.292200000000001,40.626600000000003,144875,23.51,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,32.56,#N/A N/A,#N/A N/A,,,
36573,86.644499999999994,86.801199999999994,7584200,#N/A N/A,#N/A N/A,#N/A N/A,40.626600000000003,40.840600000000002,69175,23.17,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,#N/A N/A,30.92,#N/A N/A,#N/A N/A,,,
